,dish_id,total_calories,total_mass,ingredients,split
2110,dish_1558630072,0.19489760133084125,0.50696074558446,"apple,almonds,grapes,cauliflower",train
257,dish_1559240441,-1.1173499507323073,-1.0265778136082528,strawberries,train
3182,dish_1558029324,0.09502232248125621,0.2145487321790698,"potatoes,bacon,honeydew melons",train
3066,dish_1565641915,0.3492312512303739,-0.17533395236145044,"cheese pizza,asparagus,olive oil,quinoa",train
805,dish_1559841091,-0.43032392306736883,-0.33128702617765854,"blackberries,chicken apple sausage,sweet potato,yam",train
2841,dish_1567629081,-0.06815136019043591,-0.8251384265956508,cheese pizza,train
2755,dish_1558630038,-1.1494215285791716,-1.078562171546989,cauliflower,train
2534,dish_1565021675,0.37221927188726794,2.326413273440221,"sweet potato,egg whites,honeydew melons,olive oil",train
2736,dish_1560367676,0.8448920487414185,-0.1233495944227144,"olive oil,shallots,broccoli,onions,parsley,garlic,basil,lemon juice,vinegar,pork,brown rice,salt,cherry tomatoes,pepper",train
2394,dish_1558457665,0.09361435656051655,0.7019020878547201,"cantaloupe,sweet potato,eggs,cauliflower",train
1534,dish_1566847483,1.0625717325671182,0.630423595688958,"vinegar,salt,shallots,blueberries,cabbage,olive oil,parsley,arugula,lemon juice,mayonnaise,pecans,wheat berry,pork,carrot,thyme,garlic,mustard,jalapenos,chard,pepper,quinoa",train
1133,dish_1563304301,-0.2989477828773101,-0.42875769731278857,"kale,croutons,caesar dressing,roasted potatoes,parmesan cheese",train
841,dish_1563391375,-0.8080229071762369,-0.5067342342208926,"cilantro,salt,onions,lemon juice,olive oil,jalapenos,squash,quinoa,fish,arugula,garlic,pepper,tomatillo",train
630,dish_1565811588,0.4528883937501924,0.29902331382951586,"garlic,radishes,jalapenos,chicken thighs,olive oil,mustard,tomatoes,chili,lemon juice,bell peppers,spinach (raw),vinegar,blueberries,parsley,lime,cabbage,salt,hominy",train
633,dish_1563555072,-0.41917276119587515,-0.6821814422641267,scrambled eggs,train
688,dish_1563294441,-0.8991010060296496,-0.35727920514702655,"pineapple,watermelon",train
3021,dish_1565208562,-1.0170785640924769,-0.8121423371109668,caesar salad,train
3213,dish_1558640979,-0.9273545251452393,-0.31179289195063253,"cantaloupe,cauliflower,carrot",train
1396,dish_1562959103,0.6749527770511462,0.24703895589077982,"tomatillo,salt,parsnips,arugula,lemon juice,cilantro,olive oil,roasted potatoes,pepper,jalapenos,onions,pizza,garlic,fish,quinoa",train
933,dish_1565203015,1.9584168702066513,1.1697613093033443,"parsley,chard,lemon juice,garlic,chicken,chive,salt,brown rice,olive oil,basil,rosemary",train
226,dish_1566933226,-0.03885020309564068,-0.29879680246594853,"couscous,garlic,parsley,basil,lemon juice,olive oil,thyme,salt,chicken thighs,brown rice,radishes,arugula,vinegar",train
1550,dish_1567022338,1.2105738191918984,1.5986322622979166,"carrot,bell peppers,chicken,parmesan cheese,onions,cherry tomatoes,olives",train
3005,dish_1565724620,1.051696863479615,2.066491483746541,"olive oil,wheat berry,thyme,zucchini,broccoli,parsley,roasted potatoes,garlic,chicken,shallots,salt,lemon juice,chayote squash,spinach (raw)",train
2134,dish_1563563467,-1.015788809599338,-0.6366951290677327,"bok choy,olive oil",train
1069,dish_1561579706,0.14725725059438374,1.1242749961069503,"olive oil,eggplant,arugula,mushroom,vinegar,beef,spinach (cooked),roasted potatoes,white wine,garlic,salt,basil,lemon juice,thyme,bok choy,oregano,cream,wheat berry,onions,millet,pepper,chicken,cauliflower,shallots,butter,rosemary",train
1192,dish_1558462228,-1.1047981440402368,-1.299495692786617,white rice,train
2739,dish_1562688482,-0.2869730640532454,-0.31179289195063253,"roasted potatoes,chicken apple sausage,grapes",train
2685,dish_1563566626,-0.9138959233598258,-1.059068037319963,olives,train
1157,dish_1562788732,-0.9368385188333092,-1.072064126804647,"fish,country rice,onions,olive oil,garlic,salt,green onions",train
2540,dish_1562603867,3.7966989944104212,0.9878160565177683,"mixed greens,hash browns,raspberries,blackberries,sausage,vinaigrette,granola",train
3087,dish_1562959766,0.8473058546001457,0.584937282492564,"pepper,sugar,rice noodles,green onions,pork,radishes,soy sauce,garlic,parsnips,mixed greens,salt,cabbage,olive oil,vinegar,bok choy,carrot,white rice",train
87,dish_1564778030,1.1970902760313529,0.42898420867635595,"millet,spinach (cooked),vinegar,onions,cheese pizza,broccoli,bok choy,mixed greens,shallots,blue cheese,beef,olive oil,mustard,garlic,walnuts,lettuce,salt",train
142,dish_1565640272,0.5928953474236561,1.2217456672420803,"bell peppers,pepperoni pizza,cherry tomatoes",train
1347,dish_1561393550,-0.3871011833490106,-0.26630657875423847,cottage cheese,train
3144,dish_1561666761,-0.6645919408177604,-1.130546529485725,cheese pizza,train
1613,dish_1561392459,0.6759663342114045,0.3769998507376199,"strawberries,sausage,scrambled eggs,broccoli",train
1079,dish_1561663891,-0.030644533630246638,-0.2922987577236065,"millet,soy sauce,white rice,vinegar,chard,brown rice,pork,pepper,sugar,chive,onions,basil,salt,garlic,mixed greens,apple,chicken,corn on the cob,olive oil,rosemary,lemon juice,parsley,bok choy,carrot",train
7,dish_1561575474,-0.6372860698707392,-0.22082026555784445,"salt,eggplant,roasted potatoes,cauliflower,olive oil",train
366,dish_1562702853,0.09057091699754113,-0.31179289195063253,"spinach (cooked),olive oil,feta cheese,vinegar,cherry tomatoes,millet,bok choy,vinaigrette,beef,shallots,lettuce,bell peppers,olives,salt,onions,cucumbers",train
1993,dish_1562702091,-0.797279813119114,-0.019380878545242335,"cherry tomatoes,cauliflower,squash,vinegar,parsley,cucumbers,olive oil,garlic,mixed greens,carrot,salt",train
218,dish_1565898659,1.5420827701427064,2.079487573231225,"cherry tomatoes,tuna,olives,salmon,spinach (raw),onions,chili,cilantro,lime,salt,ginger,brown rice,jalapenos,lemon juice,olive oil,carrot,shallots,garlic",train
2167,dish_1558719377,-0.8578661311352365,-0.48724009999386664,apple,train
2918,dish_1566414611,-0.7062897583698792,-0.9940875898965429,chicken,train
3038,dish_1562963484,-0.7304416812309286,-0.8901188740190709,"lettuce,pumpkin seeds,mixed greens,mustard,carrot,salt,vinegar,arugula,olive oil",train
1057,dish_1560369313,0.6612178443012977,1.1047808618799244,"olive oil,fish,pepper,vinegar,white rice,garlic,shallots,country rice,lemon juice,onions,green onions,pork,brown rice,cherry tomatoes,asparagus,salt,broccoli,parsley,basil",train
711,dish_1564601638,2.189966211251889,2.105479752200593,"olive oil,kale,cherry tomatoes,chard,turnips,salt,chive,thyme,shallots,garlic,buttermilk,chicken,pepper,flour,roasted potatoes,fish,brussels sprouts,vegetable oil,parsley,lemon juice,wheat berry",train
3101,dish_1565107092,0.2856381993757574,1.4751694121934185,"scrambled eggs,egg whites",train
2130,dish_1563565805,-0.45862739652155515,0.9293336538366902,"shallots,garlic,mushroom,fish,cherry tomatoes,chard,kale,salt,bok choy,wheat berry,olive oil,parsley,lemon juice,onions,chive",train
1632,dish_1559925037,-0.9520763674959081,-1.344982005983011,bacon,train
3119,dish_1563207332,0.16694476753048948,0.15606632949799176,"scrambled eggs,yam,egg whites,olive oil,sweet potato",train
1270,dish_1560455442,0.9735491781474372,0.49396465609977597,"sour cream,nopales,mustard,parsley,chard,vinegar,corn on the cob,corn,pepper,chive,salt,garlic,lime,carrot,olive oil,almonds,pizza,arugula,spinach (raw),blueberries,jicama,fish",train
3019,dish_1559843715,-0.36963361106653086,0.7603844905357982,"strawberries,potatoes,broccoli,pears",train
1876,dish_1561741139,-0.693881118798208,-1.2800015585595912,bacon,train
1061,dish_1565898590,-0.19512750963736447,0.26003504537546385,"garlic,salmon,cherry tomatoes,jalapenos,spinach (raw),onions,olive oil,lemon juice,shallots,carrot,ginger,brown rice,salt,lime,cilantro,chili,olives",train
2853,dish_1565724235,0.012594513910313286,-0.05187110225695236,"spinach (raw),parsley,wheat berry,chicken,broccoli,salt,garlic,olive oil,lemon juice,thyme,shallots",train
779,dish_1566500988,-1.1084730022432236,-1.0005856346388848,"spinach (raw),carrot",train
3196,dish_1564086658,0.034663798539960856,0.08458783733222973,"cheese pizza,corn on the cob,caesar salad",train
1942,dish_1562873838,0.8296887008826519,0.8123688484745342,"pepper,spinach (raw),lemon juice,cucumbers,olive oil,rosemary,lime,cherry tomatoes,salt,parsley,squash,wheat berry,chicken,zucchini,green beans,vinegar,basil,onions,thyme,mixed greens,garlic,lettuce",train
2851,dish_1563216412,-0.38724449841863084,-0.07786328122632037,"white rice,broccoli",train
1345,dish_1563222745,-0.5642584918659869,-1.098056305774015,pepperoni pizza,train
2644,dish_1560357297,3.2876426214821204,1.7870755598258348,"sausage,scrambled eggs",train
2509,dish_1558642021,-0.11783368221273496,1.3257143831195526,"apple,corn on the cob,cherry tomatoes,cauliflower",train
2516,dish_1562602945,0.2614522338762051,1.7870755598258348,"greek yogurt,milk,watermelon,sweet potato,egg whites,strawberries,berries,chia seeds",train
3127,dish_1564690138,-0.3011021907985768,-0.23381635504252846,"pears,garlic,lentils,arugula,green beans,parsley,lemon juice,olive oil,salt,chickpeas,pepper",train
662,dish_1560887457,0.6475140763389754,0.1885565532097018,"caesar dressing,olive oil,pizza,kale,salt,croutons,parmesan cheese,eggplant",train
1744,dish_1562875320,1.6716775778488189,1.0398004144565043,"chicken,green beans,squash,spinach (raw),lemon juice,garlic,caesar salad,thyme,olive oil,country rice,salt,pepper,wheat berry,parsley,basil,pizza,zucchini,rosemary",train
2638,dish_1558115169,-0.48732492079455897,-1.2280172006208552,bacon,train
2917,dish_1565109637,-0.38631432734836557,0.2340428664060958,"sweet potato,olive oil,egg whites",train
131,dish_1566591080,3.130986049498571,2.157464110139329,"pepper,salmon,chicken,olives,arugula,brown rice,chicken salad,olive oil,thyme,carrot,salt",train
1673,dish_1566414891,-0.18897255000696353,-0.35078116040468454,"blueberries,vinegar,arugula,chard,olive oil,roasted potatoes,garlic,salt,pecans,mustard",train
2774,dish_1562871363,-0.03682913560296377,-0.5002361894785506,"white rice,cheese pizza",train
2867,dish_1558642458,-1.1005028345298165,-0.8121423371109668,cauliflower,train
3231,dish_1562086595,0.26255332447720126,0.6954040431123781,"fruit salad,scrambled eggs,yogurt",train
1764,dish_1561749908,0.5902330727796024,1.6571146649789947,"salt,cherry tomatoes,radishes,olive oil,thyme,cucumbers,arugula,brown rice,brussels sprouts,turnips,broccoli,salmon,pepper",train
806,dish_1568061145,-0.317549505252852,-0.1363456839073984,"cheese pizza,olive oil,squash,salt",train
176,dish_1559843335,-1.0890009661887106,-0.9096130082460969,strawberries,train
1808,dish_1565024741,0.507504650481754,-0.1623378628767664,"turkey bacon,scrambled eggs,roasted potatoes",train
1914,dish_1558459664,0.6178842667536123,0.3640037612529359,"white rice,almonds,spinach (raw),cherry tomatoes,grapes",train
2084,dish_1567538303,1.7365387740651932,0.584937282492564,"green onions,pepper,chili,white rice,vinegar,lemon juice,soy sauce,orange juice,garlic,salt,beef,kale,parsley,olive oil,arugula,onions,chickpeas,broccoli,pears",train
25,dish_1560543755,0.020689421907268638,0.30552135857185786,"green onions,chicken,cauliflower,green beans,spinach (raw),ginger,olive oil,roasted potatoes,mixed greens,carrot,broccoli,salt,white rice,vinegar,rice noodles,cabbage,radishes,soy sauce,garlic",train
3135,dish_1559581356,0.8750807054876014,0.500462700842118,"vinegar,broccoli,bacon,salt,mixed greens,eggs,lime,lettuce,cherry tomatoes,pepper,olive oil,cucumbers,onions",train
1571,dish_1556575499,-0.7172666503766694,-0.42225965257044656,"olives,brussels sprouts,celery",train
1977,dish_1565896039,0.4721935908089418,1.0852867276528984,"bok choy,vinegar,salt,onions,kale,olive oil,quinoa,shallots,spinach (cooked),chard,green beans,beef,millet",train
2930,dish_1558722707,-1.118352192163435,-0.7146716659758368,cherry tomatoes,train
2468,dish_1561576320,1.1511771465443903,1.0787886829105564,"vinaigrette,salt,chicken,white wine,wheat berry,rosemary,mushroom,cucumbers,onions,oregano,olive oil,lettuce,pepper,olives,cherry tomatoes,feta cheese,arugula,cream,butter,shallots,garlic,thyme,bell peppers,roasted potatoes,lemon juice,basil",train
1484,dish_1563464627,0.2716068766106362,-0.6626873080371007,"cream cheese,bagels",train
3224,dish_1563305689,-1.0664267929109186,-0.36377724988936855,"mushroom,cucumbers",train
747,dish_1561664013,0.12815828997719084,-0.35078116040468454,"chicken,garlic,white rice,pepper,brown rice,pork,olive oil,sugar,lemon juice,basil,carrot,bok choy,chard,parsley,rosemary,salt,chive,soy sauce",train
2657,dish_1560874548,-1.0144059282303957,-0.9421032319578069,berries,train
369,dish_1565032748,1.3874804015047886,1.4166870095123405,"beef,arugula,orange juice,mustard,onions,broccoli,salt,green onions,strawberries,garlic,white rice,vinegar,squash,olive oil,chili,kale,figs,soy sauce",train
1546,dish_1559751744,-0.12532662778232972,-0.18833004184613444,"eggs,berries",train
2338,dish_1559245920,-1.1422626953036563,-1.039573903092937,cauliflower,train
2431,dish_1561392410,-0.31639102944431946,-0.8641266950497029,"sausage,broccoli",train
468,dish_1563305913,-0.7824000588420673,-0.7146716659758368,"croutons,apple,mushroom,vinegar,spinach (raw),parmesan cheese,mustard,onions,cranberries,caesar dressing,olive oil,kale,salt",train
206,dish_1563913675,0.13889712214223718,0.07159174784754573,"spinach (raw),vinegar,chard,cherry tomatoes,cheese pizza,figs,salt,caesar salad,cucumbers,olive oil,mustard",train
2801,dish_1564675157,-0.21314737636193906,0.43548225341869795,"grapes,watermelon,sweet potato,olive oil",train
1105,dish_1564685360,0.24083519493738426,-0.5717146816443127,"vinegar,onions,olive oil,salt,bell peppers,millet,spinach (raw),steak,ketchup",train
1385,dish_1562960437,-0.7459496803985679,-0.9615973661848329,roasted potatoes,train
2129,dish_1562181217,1.3978559896968799,-0.1168515496803724,"salt,buttermilk,chicken,flour,parsley,lemon juice,vegetable oil,thyme,garlic",train
2258,dish_1565641885,0.002988304620564012,-0.5067342342208926,"cheese pizza,asparagus",train
778,dish_1560443537,-0.07612152313128763,1.2607339356961325,"berries,pineapple,grapes",train
595,dish_1565810146,-1.0363332579687452,-1.221519155878513,"lettuce,carrot,salt,pumpkin seeds,mustard,olive oil,vinegar,arugula,mixed greens",train
897,dish_1562180089,2.852599015648838,1.4296830989970246,"vegetable oil,olive oil,buttermilk,flour,chicken,bacon,garlic,squash,salt,lemon juice,thyme,parsley",train
1080,dish_1566590987,1.8437432902850286,0.9943141012601103,"chicken,salmon,brown rice,arugula,olive oil,thyme,pepper,salt",train
3252,dish_1561578226,-0.6412863352265423,0.46797247713040796,"bell peppers,cucumbers,salt,lettuce,onions,vinaigrette,olive oil,eggplant,feta cheese,cherry tomatoes,cauliflower,olives",train
2511,dish_1562008549,0.7805021662451267,1.2217456672420803,"thyme,garlic,cucumbers,parsley,brussels sprouts,jalapenos,mayonnaise,wheat berry,pork,arugula,shallots,caesar salad,pepper,salt,carrot,olive oil,cabbage,lemon juice,quinoa",train
847,dish_1565637578,-0.2686396929293139,-0.31829093669297454,"pineapple,parmesan cheese,salt,thyme,olive oil,wheat berry,garlic,spinach (raw),cherry tomatoes,quinoa,chicken breast",train
1539,dish_1562875273,1.156487721789944,0.578439237750222,"caesar salad,pepper,spinach (raw),squash,wheat berry,rosemary,lemon juice,pizza,parsley,garlic,green beans,thyme,olive oil,basil,zucchini,salt,chicken",train
3035,dish_1565809080,0.5209252770429186,1.7415892466294407,"onions,cherry tomatoes,tuna,carrot,bell peppers",train
2805,dish_1558638924,-1.1804431394397383,-1.247511334847881,cauliflower,train
1215,dish_1561405008,-0.4637098149780629,-0.5392244579326027,"garlic,soy sauce,vinegar,spinach (raw),caesar dressing,mustard greens,cucumbers,tomatoes,green onions,broccoli,salt,white rice,chicken,mustard,croutons,ginger,parmesan cheese,green beans,olive oil,kale",train
968,dish_1558116399,-1.1768637228019807,-1.247511334847881,mixed greens,train
2435,dish_1565799565,-0.06480235776048399,1.1632632645610024,"sweet potato,olive oil,egg whites",train
1451,dish_1562871448,0.20169333858262256,0.3834978954799619,"white rice,squash,salt,cheese pizza,brussels sprouts,pepper,olive oil",train
1049,dish_1562774475,0.3215468450425211,-0.5782127263866547,"sausage,roasted potatoes",train
1065,dish_1568315132,1.6115758269394496,1.4491772332240505,"salt,quinoa,ginger,mushroom,green beans,olive oil,olives,shallots,lime,tomatoes,beef,millet,bok choy,salmon,avocado,vinegar,onions,spinach (raw),brown rice,jalapenos,lemon juice,chili,garlic,spinach (cooked),cilantro",train
3165,dish_1562605411,0.3956590912847351,0.9488277880637163,"watermelon,pepper,olive oil,brussels sprouts,scrambled eggs,sweet potato,salt",train
2409,dish_1565637123,-0.11396785020073494,-0.6691853527794427,pasta salad,train
2017,dish_1562010865,0.5853687553376665,-0.0063847890605583275,"pepper,mustard,garlic,pecans,chard,lemon juice,cabbage,mayonnaise,wheat berry,arugula,carrot,olive oil,vinegar,parsley,blueberries,jalapenos,pork,salt",train
2092,dish_1560368691,-0.5385096623838349,-0.6821814422641267,"carrot,lettuce,pumpkin seeds,salt,mustard,olive oil,vinegar,arugula,mixed greens",train
1629,dish_1566330466,0.5910144642041804,0.42898420867635595,"beef,bok choy,millet,fried rice,vinegar,onions,olive oil,shallots,spinach (cooked),salt,cauliflower",train
1444,dish_1562861125,-0.2996305017165739,0.11707806104393975,"bell peppers,mustard,cucumbers,salt,garlic,egg whites,olive oil,vinegar,radishes",train
2189,dish_1558724723,-1.0231874303816946,-0.6821814422641267,broccoli,train
1603,dish_1564601470,-1.134669559476093,-0.9356051872154649,turnips,train
1541,dish_1565118096,1.9225766820762238,2.410887855090667,"chicken breast,tuna,cheese pizza,cherry tomatoes,bell peppers,carrot,pineapple",train
960,dish_1566499686,2.0098039872400704,1.1112789066222664,"pepper,spinach (raw),vinegar,white rice,olives,bok choy,garlic,soy sauce,mustard,onions,olive oil,pork,sun dried tomatoes,sugar,salt,cucumbers",train
1811,dish_1561579867,0.5525399590599176,0.00011325568178367666,"lemon juice,basil,mushroom,vinegar,beef,chicken,millet,spinach (cooked),olives,rosemary,onions,olive oil,oregano,cream,arugula,wheat berry,pepper,bok choy,garlic,shallots,salt,butter,white wine,thyme",train
1994,dish_1559845513,-0.150038820025743,1.0527965039411884,"potatoes,pears,mandarin oranges,strawberries",train
1861,dish_1558116547,-0.8529026686249901,-0.47424401050918263,,train
2230,dish_1564429808,0.6065447893865284,1.3322124278618945,"salt,cauliflower,jalapenos,arugula,parsley,lemon juice,thyme,olive oil,carrot,garlic,pepper,wheat berry,pork,mayonnaise,cabbage,shallots,quinoa",train
149,dish_1563389199,0.652239445599589,0.43548225341869795,"broccoli,garlic,pepper,arugula,vinegar,chard,blueberries,bulgur,olive oil,pecans,mustard,tofu,salt,carrot",train
1260,dish_1563393244,-0.935611027099445,0.40949007444932994,"broccoli,cucumbers,onions,squash,radishes,zucchini",train
727,dish_1563308323,-1.0811262639033101,-0.9810915004118589,carrot,train
1473,dish_1559844063,-0.543020562544625,0.38999594022230394,"strawberries,pears",train
1312,dish_1561748950,-0.2688709805147792,-0.07786328122632037,"salt,olive oil,thyme,honeydew melons,brown rice,arugula,pepper,salmon",train
1568,dish_1565382969,-1.1477034038204923,-1.039573903092937,spinach (raw),train
1118,dish_1559843185,-0.9031576734465527,-0.36377724988936855,"strawberries,mandarin oranges,broccoli",train
2387,dish_1567612986,0.4134775275311591,1.9950129915807788,"egg whites,sweet potato,olive oil",train
2490,dish_1567022180,-0.9770845440873752,-0.35727920514702655,"bell peppers,carrot,cherry tomatoes",train
1246,dish_1558725049,-1.005051724189611,-0.7601579791722308,brussels sprouts,train
2824,dish_1565727791,-0.6324392008917736,-0.7666560239145728,"mixed greens,broccoli,parmesan cheese",train
68,dish_1561753238,0.21211407514990446,0.7538864457934561,"olive oil,arugula,brown rice,pepper,squash,kale,salmon,parsley,garlic,lemon juice,salt,tatsoi,thyme,cucumbers",train
1198,dish_1562617470,0.8937909319128228,0.6759099088853521,"arugula,brown rice,lemon juice,parsley,pepperoni pizza,garlic,roasted potatoes,radishes,chicken thighs,vinegar,basil,olive oil,thyme,salt,caesar salad,broccoli",train
325,dish_1562874250,0.6722153442028105,1.1437691303339763,"garlic,lime,fish,arugula,green beans,corn,carrot,chive,salt,nopales,parsley,sour cream,olive oil,jicama,pepper",train
2572,dish_1558640941,-1.1065639800364195,-1.065566082062305,carrot,train
2714,dish_1562010394,-0.31011780111565157,-0.6561892632947587,"pepper,garlic,cucumbers,lemon juice,parsley,onions,vinegar,wheat berry,cherry tomatoes,salt,lime,mixed greens,carrot,olive oil,cabbage,mayonnaise,jalapenos,pork,lettuce",train
2224,dish_1562860700,-1.0981165567713114,-1.104554350516357,pineapple,train
1934,dish_1561494032,-0.32525917256847425,0.584937282492564,"salt,walnuts,mustard,olive oil,arugula,chard,blueberries,vinegar,squash,cauliflower,pepper",train
2476,dish_1568405306,0.8001184623352523,0.7733805800204822,"garlic,kale,mustard greens,caesar dressing,spinach (raw),vinegar,salmon,croutons,tomatoes,salt,cucumbers,olive oil,mustard,thyme,arugula,parmesan cheese,brown rice,tofu,pepper",train
1600,dish_1562945332,-0.033116960788389396,0.7019020878547201,"chia seeds,broccoli,greek yogurt,egg whites,olive oil,milk",train
1743,dish_1558632233,-0.6251371957233034,-0.1558398181344244,"garden salad,corn on the cob,cantaloupe",train
2200,dish_1563307488,1.3575310406922287,0.1950545979520438,"orange juice,olive oil,salt,beef,vinegar,soy sauce,chili,onions,kale,green onions,broccoli,garlic,white rice",train
2445,dish_1565884766,1.030963455319623,2.137969975912303,"watermelon,waffles,egg whites",train
946,dish_1563564707,-0.5230632339549204,-0.43525574205513057,"caesar dressing,croutons,kale,corn on the cob,parmesan cheese",train
2310,dish_1560441311,-0.3015769980292975,-0.8056442923686248,"bok choy,bacon,quinoa,potatoes",train
2911,dish_1560802730,-0.7248908603132039,-0.9940875898965429,"olive oil,chickpeas,kale,lemon juice,bulgur,salt,parsley,cherry tomatoes,pepper,spinach (raw),thyme,garlic,chicken breast,parmesan cheese,wheat berry",train
3068,dish_1559841571,-1.120547572473815,-1.377472229694721,cereal,train
1378,dish_1568313527,-0.9767981859837991,-0.9486012767001489,"mixed greens,avocado",train
123,dish_1558027001,-1.1129114693289321,-0.9680954109271749,,train
1512,dish_1561654732,-0.05359505154588802,-0.16883590761910844,"sweet potato,scrambled eggs",train
2349,dish_1563220767,0.05872407401741712,-0.5652166369019707,"pork,olive oil,arugula,white rice,salt,rosemary,garlic,onions,parsley,zucchini",train
114,dish_1563206582,-0.11616952073928662,0.6694118641430101,"yam,egg whites,olive oil,sweet potato",train
284,dish_1562945823,-0.9134409938228334,-0.7666560239145728,"granola,mixed greens,blackberries,raspberries,vinaigrette,honeydew melons,cantaloupe",train
406,dish_1564168739,1.5831146873412034,-0.34428311566234254,"pepperoni,sandwiches",train
2507,dish_1565382833,0.6827080318170666,0.07159174784754573,"tofu,carrot,salt,pepperoni pizza,roasted potatoes,pepper,olive oil",train
3091,dish_1562086564,0.1585450268675519,0.45497638764572396,"fruit salad,scrambled eggs",train
1204,dish_1563309285,-0.9265431620720145,-0.5782127263866547,"olives,bell peppers,lettuce",train
1369,dish_1562615360,0.371744612605768,-0.16883590761910844,"pineapple,steak,onions,kale,olive oil,garlic,cilantro,salt,white rice,apple,jalapenos,vinegar,lemon juice,arugula,mustard greens,goat cheese,roasted potatoes,figs",train
3198,dish_1566934057,-0.8948499381088719,-0.1558398181344244,"bok choy,olive oil",train
911,dish_1558379639,0.6317058595665385,-0.6821814422641267,sausage,train
2301,dish_1565810237,0.45948517748013623,0.578439237750222,"lemon juice,lime,salt,chili,garlic,tofu,cabbage,pumpkin seeds,olive oil,mustard,tomatoes,bell peppers,lettuce,carrot,mixed greens,hominy,parsley,arugula,vinegar,jalapenos,chicken thighs",train
2345,dish_1558372650,-0.9369473569618744,-0.8706247397920448,grapes,train
3004,dish_1561575410,-1.1339107231488883,-0.9940875898965429,cauliflower,train
1179,dish_1561574215,-0.7653000640129523,-0.5392244579326027,"olives,bell peppers,lettuce,cucumbers,onions,cherry tomatoes,feta cheese,vinaigrette",train
691,dish_1565897569,0.34039616759828556,-0.43525574205513057,"wheat berry,cauliflower,garlic,olive oil,salt,steak,lime",train
251,dish_1563996279,-0.7402225183270452,0.39649398496464594,"salt,carrot,cauliflower,olive oil,pepper",train
1941,dish_1560443474,-0.3856694739645737,0.6499177299159841,"pineapple,berries",train
173,dish_1558721484,-1.1570098870786625,-1.007083679381227,cherry tomatoes,train
974,dish_1558113304,-0.031111552050363724,-0.27280462349658047,"grapes,cantaloupe,almonds",train
2031,dish_1563566725,-0.05859183126619854,-0.07136523648397837,"olive oil,olives,wild rice,wheat berry",train
773,dish_1563464670,0.6232296530191073,-0.39626747360107856,"cream cheese,bagels,cucumbers,mozzarella cheese",train
457,dish_1561134128,-0.9310771136759518,-0.49373814473620864,"berries,watermelon",train
1757,dish_1558115960,-1.0228533562680593,-1.078562171546989,potatoes,train
890,dish_1562959344,-1.1838316538568157,-1.124048484743383,"radishes,cucumbers",train
2811,dish_1561061593,-1.0076356621074087,-1.072064126804647,"caesar dressing,parmesan cheese,kale,croutons",train
2492,dish_1562009148,-0.12906268923726666,-0.04537305751461035,"carrot,mayonnaise,pepper,tofu,pork,wheat berry,jalapenos,olive oil,brussels sprouts,lemon juice,salt,parsley,garlic,cabbage",train
2198,dish_1563811490,0.07273151014217576,1.1242749961069503,"olive oil,sausage,cantaloupe,sweet potato,egg whites",train
2176,dish_1558459945,-0.8578661311352365,-0.48724009999386664,apple,train
448,dish_1564170071,-1.1434558341829089,-1.182530887424461,onions,train
305,dish_1560360112,0.7058808840040234,0.2015526426943858,"berries,scrambled eggs,sausage",train
1713,dish_1562615283,-0.36774391770957066,-0.9031149635037549,"pineapple,white rice,lemon juice,jalapenos,steak,vinegar,kale,onions,garlic,cilantro,salt",train
989,dish_1564589025,-0.9773196735800319,-1.078562171546989,"sweet potato,olive oil",train
1919,dish_1567107989,-0.5414490363737618,-0.6886794870064687,"chickpeas,garlic,salt,lemon juice,parsley,pears,olive oil,arugula,pepper",train
1264,dish_1562860045,0.1274280173947556,-0.6107029500983647,"scrambled eggs,bacon",train
1428,dish_1558379876,4.2698199237727295,1.0203062802294782,"sausage,almonds",train
2229,dish_1558639907,-1.1604461270509099,-1.033075858350595,cherry tomatoes,train
269,dish_1566317742,-0.47186181705666813,0.2405409111484378,"blackberries,oatmeal",train
2100,dish_1558632959,-1.1338152720385481,-0.8316364713379928,cherry tomatoes,train
1146,dish_1566851198,0.9996480745767622,0.8123688484745342,"quinoa,vinegar,cabbage,shallots,onions,mustard,cucumbers,thyme,carrot,pepper,mayonnaise,wheat berry,pork,jalapenos,spinach (raw),lemon juice,arugula,parsley,olive oil,garlic,salt,sun dried tomatoes",train
3094,dish_1563813501,2.1024706216522087,1.2802280699231585,"cheese,sausage,pineapple,pepper,bacon,salt,scrambled eggs,olive oil,brussels sprouts,sweet potato",train
3118,dish_1566333255,1.2501966059661092,1.0073101907447943,"spinach (cooked),garlic,olive oil,caesar salad,spinach (raw),onions,jalapenos,millet,pepper,shallots,tomatoes,bell peppers,salt,cheese pizza,vinegar,bok choy,chicken,beef,cauliflower",train
3069,dish_1562170331,0.048871791765210684,1.1892554435303704,"watermelon,roasted potatoes,berries,pineapple",train
471,dish_1560541760,1.0117526355462223,1.0073101907447943,"vinegar,chard,ginger,garlic,white rice,mustard,olive oil,spinach (raw),blueberries,green beans,arugula,pepper,cauliflower,chicken,broccoli,salt,walnuts,green onions,soy sauce",train
1193,dish_1558632445,1.3004313656071687,-0.8186403818533088,almonds,train
1160,dish_1559245697,-0.42892622291354626,0.46797247713040796,"salt,olive oil,pepper,pears,garden salad,carrot",train
